source_file	pdf_page	module	module_code	standard_number	standard_name	expectation_type	grade_code	grade_span	item_number	code	expectation	hbo_codes
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	10	MEH1.5.10	Describe the differences and similarities between self-efficacy, self-respect, and self-awareness.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	11	MEH1.5.11	Identify internal and external factors that influence self-efficacy, self-respect, and self-awareness.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	12	MEH1.5.12	Identify causes and effects of stress.	HBO 3|HBO 4
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	13	MEH1.5.13	Identify feelings and emotions associated with loss and grief.	HBO 1|HBO 4
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	14	MEH1.5.14	Identify ways to cope with challenging situations (e.g., losing a game, doing poorly on a test).	HBO 5|HBO 6|HBO 9
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	15	MEH1.5.15	Describe resilience and how it impacts mental and emotional health.	HBO 1|HBO 4
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	16	MEH1.5.16	Describe self-control and how it can benefit mental and emotional health.	HBO 3|HBO 4|HBO 5
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	17	MEH1.5.17	Identify a parent, caregiver, or trusted adult to talk with about feelings.	HBO 1|HBO 2|HBO 4|HBO 6
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	18	MEH1.5.18	Explain the importance of talking with parents and other trusted adults about feelings.	HBO 1|HBO 2|HBO 4|HBO 6|HBO 9
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	21	MEH1.5.21	Describe healthy ways to express affection, love, friendship, and concern.	HBO 1|HBO 2|HBO 3|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	22	MEH1.5.22	Identify relationships in family, peer groups, school, and the community that are caring.	HBO 8
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	23	MEH1.5.23	Identify strategies for effectively communicating feelings to family members, trusted adults, and peers.	HBO 8|HBO 9
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	24	MEH1.5.24	Identify healthy strategies to manage difficult relationships with family members and peers.	HBO 3|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	25	MEH1.5.25	Describe examples of pro-social behaviors (e.g., helping others, being respectful of others, cooperation, and consideration). (HBO 2, 7, 8 & 9) ﻿Knowledge Expectations Grades 3-5 2021 HECAT: Module MEH MEH-5 important for establishing and maintaining behaviors that promote mental and emotional health. health-related knowledge expectation addressed in the curriculum.	HBO 2|HBO 7|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	5	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	26	MEH1.5.26	Describe what empathy is and why it is important.	HBO 1|HBO 2|HBO 3|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	5	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	27	MEH1.5.27	Describe the characteristics of a diverse society.	HBO 7
data/raw/hecat/MEH.pdf	5	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	28	MEH1.5.28	Identify characteristics that make people unique or special.	HBO 7|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	5	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	29	MEH1.5.29	Describe intolerance.	HBO 7
data/raw/hecat/MEH.pdf	5	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	30	MEH1.5.30	Describe different types of bullying (e.g., physical, verbal, social, cyber) and how bullying is different than teasing.	HBO 7|HBO 8
data/raw/hecat/MEH.pdf	5	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	31	MEH1.5.31	Explain why it is wrong to tease or bully others.	HBO 7|HBO 8
data/raw/hecat/MEH.pdf	5	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	32	MEH1.5.32	Describe healthy ways to respond if one experiences or witnesses bullying or teasing.	HBO 7|HBO 8
data/raw/hecat/MEH.pdf	5	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	33	MEH1.5.33	Identify the warning signs when a person may be at risk for harming themselves and when to seek help.	HBO 1|HBO 4|HBO 6
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	1	MEH1.8.1	Describe signs and symptoms that one may be experiencing different feelings or emotions.	HBO 1|HBO 4|HBO 5|HBO 6
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	2	MEH1.8.2	Describe how brain development and emotions change during adolescence.	HBO 4
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	3	MEH1.8.3	Describe how emotions can change throughout the day and over time.	HBO 1|HBO 3|HBO 4
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	4	MEH1.8.4	Identify situations that can trigger different thoughts, feelings, and emotions.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	5	MEH1.8.5	Describe the importance of being aware of one’s own feelings and emotions and how this can influence behavior.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 9
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	6	MEH1.8.6	Explain appropriate ways to express and manage needs, wants, emotions, and feelings.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 6|HBO 9
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	7	MEH1.8.7	Discuss how the expression of emotions or feelings can help or hurt oneself and others.	HBO 5|HBO 6|HBO 7|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	8	MEH1.8.8	Describe characteristics and behaviors of a mentally and emotionally healthy person.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 6|HBO 7
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	9	MEH1.8.9	Identify role models who demonstrate positive mental and emotional health.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	10	MEH1.8.10	Describe the differences and similarities between self-efficacy, self-respect, and self-awareness.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	11	MEH1.8.11	Identify internal and external factors that influence self-efficacy, self-respect, and self-awareness.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	12	MEH1.8.12	Identify personal stressors at home, in school, and with friends.	HBO 3|HBO 4
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	13	MEH1.8.13	Describe ways the body can react to stressful situations and ways to reduce these impacts.	HBO 4|HBO 9
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	14	MEH1.8.14	Explain the causes, symptoms, and effects of depression and anxiety.	HBO 2|HBO 3|HBO 4|HBO 5
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	15	MEH1.8.15	Identify feelings and emotions associated with loss, sadness, and grief.	HBO 1|HBO 4
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	16	MEH1.8.16	Describe how mental and emotional health can affect health behaviors.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	17	MEH1.8.17	Describe self-control.	HBO 5
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	18	MEH1.8.18	Explain the benefits of practicing self-control in different situations.	HBO 3|HBO 4|HBO 5|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	19	MEH1.8.19	Identify situations where people have demonstrated resilience.	HBO 1|HBO 4
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	20	MEH1.8.20	Identify ways to cope with challenging situations (e.g., losing a game, doing poorly on a test).	HBO 5|HBO 6|HBO 9
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	21	MEH1.8.21	Describe healthy and unhealthy ways to manage challenging emotions such as anger, stress, anxiety, frustration, disappointment, or sadness.	HBO 2|HBO 3|HBO 4|HBO 5|HBO 6|HBO 9
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	22	MEH1.8.22	Identify warning signs when a person may be at risk for harming themselves or others and may need help.	HBO 1|HBO 4|HBO 6
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	23	MEH1.8.23	Describe characteristics of healthy and unhealthy relationships. (HBO 8) ﻿Knowledge Expectations Grades 6-8 2021 HECAT: Module MEH MEH-7 Standard 1 Students will comprehend concepts related to health promotion and disease prevention. important for establishing and maintaining behaviors that promote mental and emotional health. health-related knowledge expectation addressed in the curriculum.	HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	24	MEH1.8.24	Describe the benefits of healthy family and peer relationships.	HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	25	MEH1.8.25	Explain how to build and maintain healthy family and peer relationships.	HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	26	MEH1.8.26	Describe healthy ways to express affection, love, friendship, and concern.	HBO 1|HBO 2|HBO 3|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	27	MEH1.8.27	Identify qualities of healthy dating or romantic relationships.	HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	28	MEH1.8.28	Identify relationships in the family, school, and community that are caring.	HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	29	MEH1.8.29	Identify a parent, caregiver, or trusted adult and use strategies to communicate feelings and emotions with them.	HBO 1|HBO 2|HBO 4|HBO 6|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	30	MEH1.8.30	Summarize the benefits of talking with a trusted parent or adult about feelings.	HBO 1|HBO 2|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	31	MEH1.8.31	Identify strategies to effectively communicate feelings to peers.	HBO 1|HBO 3|HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	32	MEH1.8.32	Describe healthy strategies to manage difficult relationships with family, peers, or partners.	HBO 3|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	33	MEH1.8.33	Identify strategies to resolve conflict in a group.	HBO 3|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	34	MEH1.8.34	Describe strategies for managing interpersonal conflicts nonviolently.	HBO 3|HBO 5|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	35	MEH1.8.35	Analyze how prosocial behaviors can benefit overall health.	HBO 2|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	36	MEH1.8.36	Describe how power and control differences in relationships can contribute to aggression and violence.	HBO 3|HBO 5|HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	37	MEH1.8.37	Describe different ways to show empathy towards self and others.	HBO 1|HBO 2|HBO 5|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	38	MEH1.8.38	Describe characteristics that make people unique or special.	HBO 7|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	39	MEH1.8.39	Explain the benefits of living in a diverse society.	HBO 7
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	40	MEH1.8.40	Explain how intolerance can affect others.	HBO 7
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	41	MEH1.8.41	Describe how stereotyping, bullying, harassment, bias, prejudice, and discrimination can impact mental and emotional health.	HBO 3|HBO 4|HBO 5|HBO 7
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	42	MEH1.8.42	Explain why it is wrong to tease or bully others based on personal characteristics.	HBO 7|HBO 8
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	43	MEH1.8.43	Identify ways to prevent and address bullying, harassment, bias, prejudice, and discrimination.	HBO 3|HBO 4|HBO 5|HBO 6|HBO 7|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	44	MEH1.8.44	Analyze how sharing or posting personal information electronically about self or others on social media sites and other digital communication (e.g., messages, forums, e-mail, websites, phone and tablet applications) can negatively impact mental and emotional health. (HBO 1, 2, 3, 4, 5 & 7) ﻿Knowledge Expectations Grades 6-8 2021 HECAT: Module MEH MEH-8 Standard 1 Students will comprehend concepts related to health promotion and disease prevention. important for establishing and maintaining behaviors that promote mental and emotional health. health-related knowledge expectation addressed in the curriculum.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 7
data/raw/hecat/MEH.pdf	9	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	12	9-12	1	MEH1.12.1	Discuss signs and symptoms that oneself or others may be experiencing different feelings or emotions.	HBO 1|HBO 4|HBO 5|HBO 6
data/raw/hecat/MEH.pdf	9	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	12	9-12	2	MEH1.12.2	Discuss how brain development and emotions change during adolescence.	HBO 4
data/raw/hecat/MEH.pdf	9	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	12	9-12	3	MEH1.12.3	Discuss how automatic thoughts can influence feelings.	HBO 1|HBO 2|HBO 3|HBO 4
data/raw/hecat/MEH.pdf	9	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	12	9-12	4	MEH1.12.4	Analyze how feelings can influence behavior.	HBO 1|HBO 2|HBO 3|HBO 4
data/raw/hecat/MEH.pdf	9	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	12	9-12	5	MEH1.12.5	Describe situations that can trigger different thoughts, feelings, and emotions.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5
data/raw/hecat/MEH.pdf	9	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	12	9-12	6	MEH1.12.6	Explain potential positive and negative consequences of the influence of feelings and emotions on behavior, including health behavior.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5
data/raw/hecat/MEH.pdf	9	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	12	9-12	7	MEH1.12.7	Explain how person and context may influence appropriate ways to express and manage needs, wants, emotions, and feelings.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 7
data/raw/hecat/MEH.pdf	9	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	12	9-12	8	MEH1.12.8	Analyze characteristics and practices of a mentally and emotionally healthy person.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 6|HBO 7
data/raw/hecat/MEH.pdf	9	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	12	9-12	9	MEH1.12.9	Identify role models who demonstrate positive mental and emotional health.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 7|HBO 8|HBO 9
